step,type,amount,isFraud
19,CASH_OUT,24380.94,0
19,CASH_OUT,13666.0,0
20,CASH_OUT,205757.76,0
20,CASH_OUT,9863.46,0
20,CASH_OUT,308118.28,0
20,CASH_OUT,117182.92,0
20,CASH_OUT,71170.26,0
20,CASH_OUT,1803.47,0
20,CASH_OUT,104055.74,0
20,CASH_OUT,57535.96,0
20,CASH_OUT,48885.26,0
20,CASH_OUT,175123.24,0
20,CASH_OUT,46843.64,0
20,CASH_OUT,93683.77,0
20,CASH_OUT,38768.55,0
20,CASH_OUT,84733.11,0
20,CASH_OUT,77131.86,0
20,CASH_OUT,122644.66,0
21,CASH_OUT,21307.08,0
21,CASH_OUT,104268.16,0
21,CASH_OUT,291392.91,0
21,CASH_OUT,11596.23,0
21,CASH_OUT,77753.49,0
21,CASH_OUT,25425.78,0
21,CASH_OUT,50356.65,0
21,CASH_OUT,129321.98,0
21,CASH_OUT,82072.68,0
21,CASH_OUT,47518.02,0
21,CASH_OUT,17260.65,0
22,CASH_OUT,155541.25,0
22,CASH_OUT,51654.8,0
22,CASH_OUT,76912.61,0
22,CASH_OUT,102689.37,0
22,CASH_OUT,56538.26,0
26,CASH_OUT,69351.94,0
33,CASH_OUT,56387.5,0
33,CASH_OUT,231944.86,0
33,CASH_OUT,360236.77,0
33,CASH_OUT,217872.23,0
33,CASH_OUT,69068.92,0
33,CASH_OUT,193125.54,0
33,CASH_OUT,58658.53,0
33,CASH_OUT,146131.88,0
33,CASH_OUT,8220.55,0
33,CASH_OUT,530745.96,0
33,CASH_OUT,255800.97,0
33,CASH_OUT,206473.63,0
33,CASH_OUT,263590.77,0
34,CASH_OUT,230653.9,0
34,CASH_OUT,51817.97,0
34,CASH_OUT,65903.7,0
34,CASH_OUT,4740.91,0
34,CASH_OUT,117944.52,0
34,CASH_OUT,25863.59,0
34,CASH_OUT,43047.48,0
34,CASH_OUT,41144.82,0
34,CASH_OUT,115108.08,0
34,CASH_OUT,161564.92,0
34,CASH_OUT,113784.03,0
34,CASH_OUT,82447.44,0
34,CASH_OUT,326681.2,0
34,CASH_OUT,239625.09,0
34,CASH_OUT,303252.62,0
34,CASH_OUT,28578.23,0
34,CASH_OUT,152766.46,0
35,CASH_OUT,50813.94,0
35,CASH_OUT,4944.28,0
35,CASH_OUT,380994.53,0
35,CASH_OUT,222734.27,0
35,CASH_OUT,25109.14,0
35,CASH_OUT,185084.68,0
35,CASH_OUT,108817.11,0
35,CASH_OUT,6238.9,0
35,CASH_OUT,23344.47,0
35,CASH_OUT,212303.81,0
35,CASH_OUT,153551.91,0
35,CASH_OUT,353096.25,0
35,CASH_OUT,254106.35,0
35,CASH_OUT,308411.92,0
35,CASH_OUT,191401.34,0
36,CASH_OUT,75806.38,0
36,CASH_OUT,10377.7,0
36,CASH_OUT,101229.35,0
36,CASH_OUT,8918.59,0
36,CASH_OUT,13824.78,0
36,CASH_OUT,3713.89,0
36,CASH_OUT,9700.92,0
36,CASH_OUT,404351.18,0
36,CASH_OUT,21591.92,0
36,CASH_OUT,64832.33,0
36,CASH_OUT,127483.69,0
36,CASH_OUT,89255.15,0
36,CASH_OUT,8882.87,0
36,CASH_OUT,441440.28,0
36,CASH_OUT,2778.86,0
36,CASH_OUT,32402.28,0
36,CASH_OUT,109392.44,0
36,CASH_OUT,100486.53,0
36,CASH_OUT,276925.96,0
36,CASH_OUT,251071.62,0
36,CASH_OUT,368716.63,0
36,CASH_OUT,396556.25,0
36,CASH_OUT,121058.77,0
36,CASH_OUT,12076.39,0
36,TRANSFER,186720.88,0
36,CASH_OUT,43671.95,0
36,CASH_OUT,53839.81,0
36,CASH_OUT,103212.98,0
36,CASH_OUT,79665.06,0
37,CASH_OUT,366120.52,0
37,CASH_OUT,192039.39,0
37,CASH_OUT,175607.33,0
37,CASH_OUT,55494.11,0
37,CASH_OUT,254221.54,0
37,CASH_OUT,114055.47,0
37,CASH_OUT,236127.77,0
37,CASH_OUT,103984.5,0
37,CASH_OUT,13745.37,0
37,CASH_OUT,84147.34,0
37,CASH_OUT,93443.65,0
37,CASH_OUT,131964.14,0
37,CASH_OUT,111508.43,0
37,CASH_OUT,88239.4,0
37,CASH_OUT,68365.62,0
37,CASH_OUT,47554.07,0
37,TRANSFER,147748.66,0
37,CASH_OUT,235819.09,0
37,CASH_OUT,104967.7,0
37,CASH_OUT,113750.83,0
37,CASH_OUT,171856.5,0
37,TRANSFER,35007.53,0
37,CASH_OUT,7042.79,0
37,CASH_OUT,90549.36,0
37,CASH_OUT,104348.99,0
37,CASH_OUT,53289.67,0
37,CASH_OUT,129913.26,0
37,CASH_OUT,26415.02,0
37,CASH_OUT,36456.51,0
37,CASH_OUT,26048.09,0
37,TRANSFER,46332.19,0
37,CASH_OUT,176482.12,0
37,CASH_OUT,68002.03,0
37,CASH_OUT,294057.75,0
37,CASH_OUT,321299.45,0
38,CASH_OUT,142493.18,0
38,CASH_OUT,13455.75,0
38,CASH_OUT,14815.41,0
38,CASH_OUT,147800.99,0
38,CASH_OUT,139746.48,0
38,CASH_OUT,123753.46,0
38,CASH_OUT,21187.39,0
38,TRANSFER,137096.85,0
38,CASH_OUT,201118.99,0
38,CASH_OUT,226406.91,0
38,CASH_OUT,35779.63,0
38,CASH_OUT,9786.77,0
38,CASH_OUT,188001.07,0
38,CASH_OUT,128262.51,0
38,CASH_OUT,284875.07,0
38,CASH_OUT,154770.31,0
38,CASH_OUT,127381.7,0
38,CASH_OUT,30728.45,0
38,CASH_OUT,40337.33,0
38,TRANSFER,143594.32,0
38,CASH_OUT,280839.7,0
38,CASH_OUT,32823.54,0
38,CASH_OUT,169742.71,0
38,CASH_OUT,147212.16,0
38,CASH_OUT,77610.92,0
38,CASH_OUT,277421.93,0
38,CASH_OUT,121107.82,0
38,CASH_OUT,58889.59,0
39,CASH_OUT,18510.82,0
39,CASH_OUT,212288.43,0
39,CASH_OUT,211911.27,0
39,CASH_OUT,206276.93,0
39,CASH_OUT,22503.97,0
39,CASH_OUT,108393.84,0
39,CASH_OUT,308427.14,0
39,CASH_OUT,59317.25,0
39,TRANSFER,197.93,0
39,CASH_OUT,37130.61,0
39,CASH_OUT,102883.0,0
39,CASH_OUT,47553.91,0
39,TRANSFER,14519.15,0
39,CASH_OUT,678.26,0
39,CASH_OUT,56822.26,0
39,CASH_OUT,53897.02,0
39,CASH_OUT,107805.38,0
39,CASH_OUT,77479.44,0
39,CASH_OUT,129576.02,0
39,CASH_OUT,281671.29,0
39,CASH_OUT,283731.33,0
39,CASH_OUT,680752.51,0
39,CASH_OUT,13882.0,0
39,CASH_OUT,241825.25,0
39,CASH_OUT,144134.68,0
39,CASH_OUT,97226.71,0
40,CASH_OUT,98295.52,0
40,CASH_OUT,12840.48,0
40,CASH_OUT,119146.18,0
40,CASH_OUT,132419.17,0
40,CASH_OUT,145444.84,0
40,CASH_OUT,211810.26,0
40,CASH_OUT,113910.89,0
40,CASH_OUT,177010.17,0
40,CASH_OUT,117362.45,0
40,CASH_OUT,1677.84,0
40,CASH_OUT,151403.42,0
40,CASH_OUT,154801.54,0
40,CASH_OUT,4121.36,0
40,CASH_OUT,231098.8,0
40,CASH_OUT,161781.35,0
40,CASH_OUT,22908.85,0
40,CASH_OUT,128938.9,0
40,CASH_OUT,85467.27,0
40,TRANSFER,141812.31,0
40,CASH_OUT,462559.08,0
40,CASH_OUT,27819.09,0
40,CASH_OUT,70758.08,0
40,CASH_OUT,11826.31,0
40,CASH_OUT,52359.93,0
40,CASH_OUT,104418.02,0
40,CASH_OUT,31437.26,0
40,CASH_OUT,32519.85,0
40,CASH_OUT,14364.47,0
41,CASH_OUT,81600.75,0
41,CASH_OUT,213594.9,0
41,CASH_OUT,135809.83,0
41,CASH_OUT,45575.12,0
41,CASH_OUT,65377.28,0
41,CASH_OUT,23536.85,0
41,CASH_OUT,278850.68,0
41,CASH_OUT,144315.61,0
41,CASH_OUT,159929.66,0
41,CASH_OUT,80616.36,0
41,CASH_OUT,48245.0,0
41,CASH_OUT,137863.1,0
41,CASH_OUT,86650.4,0
41,CASH_OUT,149420.72,0
41,CASH_OUT,46460.26,0
41,CASH_OUT,201606.62,0
41,CASH_OUT,503313.99,0
41,CASH_OUT,41652.88,0
41,CASH_OUT,13682.48,0
41,CASH_OUT,45694.46,0
41,CASH_OUT,259678.61,0
41,CASH_OUT,58517.22,0
41,CASH_OUT,112015.45,0
41,CASH_OUT,65997.42,0
41,CASH_OUT,194912.67,0
41,CASH_OUT,386874.17,0
41,CASH_OUT,106712.65,0
41,CASH_OUT,183871.19,0
41,CASH_OUT,16002.37,0
41,CASH_OUT,163481.39,0
41,CASH_OUT,88548.13,0
41,CASH_OUT,22312.8,0
41,CASH_OUT,77694.16,0
41,CASH_OUT,96996.84,0
41,CASH_OUT,116001.37,0
41,CASH_OUT,93191.74,0
41,CASH_OUT,501285.06,0
41,CASH_OUT,82543.29,0
41,CASH_OUT,149.9,0
41,CASH_OUT,112440.78,0
41,CASH_OUT,14130.49,0
42,CASH_OUT,16059.33,0
42,CASH_OUT,98870.87,0
42,CASH_OUT,112266.96,0
42,CASH_OUT,63299.04,0
42,CASH_OUT,130590.77,0
42,CASH_OUT,146753.49,0
42,CASH_OUT,97638.24,0
42,CASH_OUT,202731.02,0
42,CASH_OUT,234570.92,0
42,CASH_OUT,10429.47,0
42,CASH_OUT,133323.53,0
42,CASH_OUT,179754.42,0
42,CASH_OUT,29881.87,0
42,CASH_OUT,354416.46,0
42,CASH_OUT,125027.09,0
42,CASH_OUT,15000.82,0
42,CASH_OUT,43607.78,0
42,CASH_OUT,24346.96,0
42,CASH_OUT,95233.74,0
42,CASH_OUT,18969.08,0
42,CASH_OUT,463836.46,0
42,CASH_OUT,68096.94,0
42,CASH_OUT,35904.13,0
42,CASH_OUT,227548.12,0
42,CASH_OUT,183686.89,0
42,CASH_OUT,40348.4,0
42,CASH_OUT,68134.1,0
42,CASH_OUT,487.44,0
42,CASH_OUT,108912.27,0
42,CASH_OUT,63475.9,0
42,CASH_OUT,43868.63,0
42,CASH_OUT,47266.81,0
42,CASH_OUT,3454.32,0
42,CASH_OUT,166979.03,0
42,CASH_OUT,167922.83,0
42,CASH_OUT,119570.91,0
42,CASH_OUT,14078.66,0
42,CASH_OUT,20061.51,0
42,CASH_OUT,66441.33,0
42,CASH_OUT,164274.62,0
42,CASH_OUT,277536.07,0
42,CASH_OUT,100822.55,0
42,CASH_OUT,152775.66,0
42,CASH_OUT,126225.96,0
42,TRANSFER,183169.01,0
42,CASH_OUT,74809.71,0
42,CASH_OUT,221486.65,0
42,CASH_OUT,214686.42,0
42,CASH_OUT,1363.01,0
42,CASH_OUT,18550.24,0
42,CASH_OUT,22563.21,0
42,CASH_OUT,17324.79,0
43,CASH_OUT,5628.23,0
43,CASH_OUT,111144.69,0
43,CASH_OUT,397988.39,0
43,CASH_OUT,84509.98,0
43,CASH_OUT,43990.64,0
43,CASH_OUT,126868.62,0
43,CASH_OUT,262303.12,0
43,CASH_OUT,81866.88,0
43,CASH_OUT,5208.58,0
43,CASH_OUT,34014.15,0
43,CASH_OUT,182208.57,0
43,CASH_OUT,189775.63,0
43,CASH_OUT,43009.07,0
43,CASH_OUT,43980.97,0
43,CASH_OUT,66505.6,0
43,CASH_OUT,10986.55,0
43,CASH_OUT,197659.35,0
43,CASH_OUT,48397.18,0
43,CASH_OUT,281109.12,0
43,CASH_OUT,325584.7,0
43,CASH_OUT,251911.06,0
43,CASH_OUT,30914.4,0
43,CASH_OUT,90357.15,0
43,CASH_OUT,252724.5,0
43,CASH_OUT,102703.18,0
43,CASH_OUT,259929.77,0
43,CASH_OUT,22617.78,0
43,CASH_OUT,103034.26,0
43,TRANSFER,90722.41,0
43,CASH_OUT,48858.29,0
43,TRANSFER,72179.62,0
43,TRANSFER,66965.94,0
43,CASH_OUT,113178.27,0
43,CASH_OUT,183159.57,0
43,CASH_OUT,62625.11,0
43,CASH_OUT,178271.68,0
43,CASH_OUT,363262.79,0
43,CASH_OUT,28755.53,0
43,CASH_OUT,623.44,0
43,CASH_OUT,208071.95,0
43,CASH_OUT,162054.64,0
43,CASH_OUT,44779.07,0
43,CASH_OUT,363575.72,0
43,CASH_OUT,83388.33,0
43,CASH_OUT,84753.49,0
43,CASH_OUT,47514.73,0
43,CASH_OUT,21090.54,0
43,CASH_OUT,38866.38,0
43,CASH_OUT,73893.3,0
43,CASH_OUT,203311.0,0
44,CASH_OUT,1528.83,0
44,CASH_OUT,135729.55,0
44,CASH_OUT,35209.33,0
44,CASH_OUT,200314.85,0
44,CASH_OUT,90894.45,0
44,CASH_OUT,12395.9,0
44,TRANSFER,113365.56,0
44,CASH_OUT,37510.86,0
44,TRANSFER,38988.15,0
44,CASH_OUT,13234.85,0
44,CASH_OUT,288783.16,0
44,CASH_OUT,24022.9,0
44,CASH_OUT,26171.41,0
44,CASH_OUT,64650.36,0
44,CASH_OUT,10352.01,0
44,CASH_OUT,100751.73,0
44,CASH_OUT,190429.4,0
44,CASH_OUT,137348.63,0
44,CASH_OUT,34302.42,0
44,CASH_OUT,65727.98,0
44,CASH_OUT,1965.86,0
44,CASH_OUT,109734.92,0
44,CASH_OUT,142554.64,0
44,CASH_OUT,110595.21,0
44,CASH_OUT,56597.22,0
44,CASH_OUT,10758.7,0
44,TRANSFER,27546.43,0
44,CASH_OUT,40689.52,0
44,CASH_OUT,202628.4,0
44,CASH_OUT,38916.37,0
44,CASH_OUT,46976.94,0
44,CASH_OUT,100314.03,0
44,CASH_OUT,60437.05,0
44,CASH_OUT,39789.58,0
44,CASH_OUT,51455.5,0
44,CASH_OUT,103202.23,0
44,CASH_OUT,170262.82,0
44,CASH_OUT,76000.42,0
44,CASH_OUT,95813.33,0
44,CASH_OUT,166265.07,0
44,CASH_OUT,21940.71,0
44,CASH_OUT,73300.52,0
44,CASH_OUT,42572.96,0
44,TRANSFER,10186.75,0
44,CASH_OUT,109549.42,0
45,CASH_OUT,125214.41,0
45,CASH_OUT,67104.19,0
45,CASH_OUT,30714.6,0
45,CASH_OUT,161063.71,0
45,CASH_OUT,70152.87,0
45,CASH_OUT,128102.12,0
45,CASH_OUT,78104.71,0
45,TRANSFER,43371.54,0
45,CASH_OUT,2124.62,0
45,CASH_OUT,8162.27,0
45,CASH_OUT,70884.98,0
45,CASH_OUT,8270.64,0
45,CASH_OUT,105390.62,0
45,CASH_OUT,154141.44,0
45,CASH_OUT,145294.4,0
45,CASH_OUT,97301.39,0
45,CASH_OUT,126296.23,0
45,CASH_OUT,79592.36,0
45,CASH_OUT,81647.29,0
45,CASH_OUT,98624.87,0
45,CASH_OUT,65102.18,0
46,CASH_OUT,35683.76,0
46,TRANSFER,23341.5,0
46,TRANSFER,128418.29,0
46,CASH_OUT,88652.92,0
46,CASH_OUT,22197.37,0
46,CASH_OUT,133426.85,0
46,CASH_OUT,157651.28,0
46,CASH_OUT,188302.88,0
47,CASH_OUT,3415.67,0
47,CASH_OUT,262479.88,0
47,CASH_OUT,14325.99,0
47,CASH_OUT,60199.06,0
48,CASH_OUT,34464.68,0
48,TRANSFER,88789.04,0
48,CASH_OUT,49375.39,0
48,TRANSFER,195051.29,0
49,CASH_OUT,9918.37,0
50,TRANSFER,112668.54,1
51,CASH_OUT,202887.77,1
60,TRANSFER,89014.32,1
78,TRANSFER,178569.48,1
80,CASH_OUT,42659.39,1
92,TRANSFER,19742.71,1
93,CASH_OUT,359916.73,0
93,CASH_OUT,29216.09,0
93,CASH_OUT,21564.23,0
93,CASH_OUT,82389.7,0
94,CASH_OUT,135149.71,0
94,TRANSFER,77803.0,0
94,CASH_OUT,328291.42,0
94,CASH_OUT,74223.98,0
94,CASH_OUT,120076.78,0
94,CASH_OUT,210915.11,0
94,CASH_OUT,9985.34,0
94,CASH_OUT,26047.83,0
94,CASH_OUT,81019.68,0
94,CASH_OUT,83431.02,0
94,CASH_OUT,83367.63,0
94,CASH_OUT,21757.2,0
94,CASH_OUT,119658.07,0
94,CASH_OUT,16819.94,0
94,CASH_OUT,82035.97,0
94,CASH_OUT,207164.84,0
95,CASH_OUT,41680.4,0
95,TRANSFER,69058.21,0
95,CASH_OUT,215452.89,0
95,TRANSFER,99760.89,0
96,CASH_OUT,108063.09,0
96,TRANSFER,141965.41,0
96,CASH_OUT,489932.24,0
96,CASH_OUT,183954.73,0
96,CASH_OUT,22001.7,0
96,TRANSFER,84570.82,0
111,CASH_OUT,574709.63,1
119,CASH_OUT,76594.21,0
119,CASH_OUT,46994.9,0
119,CASH_OUT,66683.09,0
120,CASH_OUT,209087.51,0
129,CASH_OUT,195134.85,0
129,CASH_OUT,60239.87,0
129,CASH_OUT,44196.17,0
129,CASH_OUT,56651.24,0
129,CASH_OUT,157693.62,0
129,CASH_OUT,133532.44,0
129,CASH_OUT,140435.61,0
129,CASH_OUT,45603.09,0
129,CASH_OUT,212222.6,0
129,CASH_OUT,249378.91,0
129,CASH_OUT,35307.53,0
129,CASH_OUT,107327.13,0
129,CASH_OUT,42262.63,0
129,CASH_OUT,204031.64,0
129,CASH_OUT,281045.17,0
129,CASH_OUT,317390.43,0
129,CASH_OUT,66040.5,0
129,CASH_OUT,431760.74,0
129,CASH_OUT,409122.67,0
129,CASH_OUT,175474.02,0
129,CASH_OUT,194551.74,0
129,CASH_OUT,5401.22,0
129,CASH_OUT,86775.07,0
129,CASH_OUT,186030.51,0
129,CASH_OUT,5205.11,0
129,CASH_OUT,78552.92,0
129,CASH_OUT,31144.42,0
129,CASH_OUT,110843.99,0
130,CASH_OUT,74796.9,0
130,CASH_OUT,189975.79,0
130,CASH_OUT,14584.34,0
130,CASH_OUT,58663.97,0
130,CASH_OUT,159809.52,0
130,CASH_OUT,310842.73,0
130,CASH_OUT,177678.58,0
130,CASH_OUT,497669.2,0
130,CASH_OUT,198293.96,0
130,CASH_OUT,212715.37,0
130,CASH_OUT,9970.11,0
130,CASH_OUT,225201.61,0
130,CASH_OUT,22888.55,0
130,CASH_OUT,40582.27,0
130,CASH_OUT,100714.27,0
130,CASH_OUT,336712.91,0
130,CASH_OUT,10431.27,0
130,CASH_OUT,174950.44,0
130,TRANSFER,129036.45,0
130,CASH_OUT,26690.12,0
130,CASH_OUT,90227.12,0
130,CASH_OUT,183255.35,0
130,CASH_OUT,92310.63,0
130,CASH_OUT,52738.04,0
130,CASH_OUT,179922.22,0
130,CASH_OUT,6488.07,0
130,CASH_OUT,722.88,0
130,CASH_OUT,169959.37,0
130,CASH_OUT,65381.86,0
130,CASH_OUT,31446.55,0
130,CASH_OUT,187273.46,0
130,CASH_OUT,189561.59,0
130,CASH_OUT,125411.95,0
130,CASH_OUT,172602.54,0
130,CASH_OUT,168234.03,0
130,CASH_OUT,65177.63,0
130,CASH_OUT,137507.01,0
130,CASH_OUT,160755.15,0
130,CASH_OUT,130271.39,0
130,CASH_OUT,71508.82,0
130,CASH_OUT,25949.2,0
130,CASH_OUT,590936.31,0
130,CASH_OUT,63211.13,0
130,CASH_OUT,137839.12,0
130,CASH_OUT,91213.65,0
130,CASH_OUT,69713.43,0
130,CASH_OUT,183303.07,0
130,CASH_OUT,179998.17,0
130,CASH_OUT,65654.65,0
130,CASH_OUT,429943.0,0
130,CASH_OUT,52530.2,0
130,CASH_OUT,190596.35,0
130,CASH_OUT,251510.3,0
130,CASH_OUT,126805.1,0
130,CASH_OUT,50165.19,0
130,CASH_OUT,3440.91,0
130,CASH_OUT,112179.35,0
130,CASH_OUT,152318.76,0
131,CASH_OUT,342129.47,0
131,CASH_OUT,57962.6,0
131,CASH_OUT,17993.52,0
131,CASH_OUT,225070.56,0
131,CASH_OUT,163977.66,0
131,CASH_OUT,135407.89,0
131,CASH_OUT,13846.89,0
131,CASH_OUT,23346.59,0
131,CASH_OUT,19204.32,0
131,CASH_OUT,158487.62,0
131,CASH_OUT,91166.33,0
131,CASH_OUT,1035.82,0
131,CASH_OUT,36023.2,0
131,CASH_OUT,24706.87,0
131,CASH_OUT,222158.36,0
131,CASH_OUT,95506.15,0
131,CASH_OUT,15270.22,0
131,CASH_OUT,213084.37,0
131,CASH_OUT,278318.47,0
131,CASH_OUT,136073.48,0
131,CASH_OUT,383018.08,0
131,CASH_OUT,221263.57,0
131,CASH_OUT,244186.54,0
131,CASH_OUT,109026.71,0
131,CASH_OUT,40504.14,0
131,CASH_OUT,595270.4,0
131,CASH_OUT,47986.93,0
131,CASH_OUT,245123.12,0
131,CASH_OUT,498850.9,0
131,CASH_OUT,43535.13,0
131,CASH_OUT,26622.92,0
131,CASH_OUT,98964.96,0
131,CASH_OUT,10110.55,0
131,CASH_OUT,163356.33,0
131,CASH_OUT,42036.84,0
131,CASH_OUT,174625.94,0
131,CASH_OUT,95499.4,0
131,CASH_OUT,54762.11,0
131,CASH_OUT,3769.69,0
131,CASH_OUT,63810.93,0
131,CASH_OUT,341816.75,0
131,CASH_OUT,94686.63,0
131,CASH_OUT,116734.28,0
131,CASH_OUT,68427.96,0
131,CASH_OUT,105688.84,0
131,CASH_OUT,78941.18,0
131,CASH_OUT,92343.66,0
131,CASH_OUT,271523.5,0
131,CASH_OUT,116656.55,0
131,CASH_OUT,50392.01,0
131,CASH_OUT,143450.81,0
131,CASH_OUT,596.76,0
131,CASH_OUT,234219.71,0
131,CASH_OUT,171498.82,0
131,CASH_OUT,465742.66,0
131,CASH_OUT,190284.74,0
132,CASH_OUT,187092.63,0
132,CASH_OUT,96080.14,0
132,CASH_OUT,94863.9,0
132,CASH_OUT,96518.4,0
132,CASH_OUT,9342.48,0
132,CASH_OUT,366195.3,0
132,CASH_OUT,34383.73,0
132,CASH_OUT,74291.76,0
132,TRANSFER,39204.53,0
132,CASH_OUT,333084.31,0
132,CASH_OUT,97380.49,0
132,CASH_OUT,108982.32,0
132,CASH_OUT,128004.53,0
132,CASH_OUT,87069.51,0
132,CASH_OUT,18651.7,0
132,CASH_OUT,78908.44,0
132,CASH_OUT,65846.16,0
132,CASH_OUT,323231.93,0
132,CASH_OUT,223435.74,0
132,CASH_OUT,20516.65,0
132,CASH_OUT,75592.5,0
132,CASH_OUT,411025.99,0
132,CASH_OUT,58797.65,0
132,CASH_OUT,219646.47,0
132,CASH_OUT,361431.58,0
132,CASH_OUT,127236.41,0
132,TRANSFER,131481.62,0
132,CASH_OUT,42876.03,0
132,CASH_OUT,31454.0,0
132,CASH_OUT,329985.48,0
132,CASH_OUT,130113.24,0
132,CASH_OUT,200668.86,0
132,CASH_OUT,102483.01,0
132,CASH_OUT,1691.31,0
132,CASH_OUT,48937.79,0
132,CASH_OUT,190049.26,0
132,CASH_OUT,186267.32,0
132,CASH_OUT,137968.09,0
132,CASH_OUT,74547.4,0
132,CASH_OUT,178902.76,0
132,CASH_OUT,167127.73,0
132,CASH_OUT,93127.19,0
132,CASH_OUT,10323.37,0
132,CASH_OUT,184838.08,0
132,CASH_OUT,76339.79,0
132,CASH_OUT,71436.93,0
132,CASH_OUT,20162.13,0
132,CASH_OUT,163344.28,0
132,CASH_OUT,75436.42,0
132,CASH_OUT,81105.1,0
132,CASH_OUT,133458.71,0
132,CASH_OUT,59864.85,0
132,CASH_OUT,279005.74,0
132,CASH_OUT,120058.39,0
132,CASH_OUT,8511.19,0
133,CASH_OUT,5995.0,0
133,CASH_OUT,40510.03,0
133,CASH_OUT,133283.19,0
133,CASH_OUT,117246.2,0
133,CASH_OUT,150740.59,0
133,CASH_OUT,25691.49,0
133,CASH_OUT,20959.68,0
133,CASH_OUT,7469.5,0
133,CASH_OUT,203369.83,0
133,CASH_OUT,23167.17,0
133,CASH_OUT,162732.13,0
133,CASH_OUT,138102.91,0
133,CASH_OUT,250164.77,0
133,CASH_OUT,94885.49,0
133,CASH_OUT,198150.72,0
133,CASH_OUT,38830.09,0
133,CASH_OUT,257028.55,0
133,CASH_OUT,73661.82,0
133,CASH_OUT,323665.58,0
133,CASH_OUT,182597.53,0
133,CASH_OUT,121863.97,0
133,TRANSFER,21381.17,0
133,CASH_OUT,22385.16,0
133,CASH_OUT,96582.51,0
133,CASH_OUT,55578.94,0
133,CASH_OUT,108093.95,0
133,CASH_OUT,95641.31,0
133,CASH_OUT,11253.11,0
133,CASH_OUT,33250.96,0
133,CASH_OUT,459895.08,0
133,CASH_OUT,7908.31,0
133,CASH_OUT,320876.54,0
133,CASH_OUT,156712.82,0
133,CASH_OUT,120738.9,0
133,CASH_OUT,106465.7,0
133,CASH_OUT,106321.46,0
133,CASH_OUT,46673.37,0
133,CASH_OUT,90089.15,0
133,CASH_OUT,494337.53,0
133,CASH_OUT,46470.58,0
133,CASH_OUT,40231.49,0
133,TRANSFER,13502.29,0
133,CASH_OUT,17734.96,0
133,CASH_OUT,65930.77,0
133,CASH_OUT,517456.2,0
